Timestamp,course,ccm_website,social_media,community_event,family_friend_referral,current_student,alumni,hs_teacher,hs_counselor,app_advertisement,employer,billboard,tv,radio,mailer,other_ref,To what extent did the following impact your decision to attend County College of Morris? [Affordable cost],convenient_location,school_programs,online_offers,family_friend_impact,faculty_staff,reputation,financial_aid,scholarships,class_size,extra_curriculars,transfer_credits,negative_other_college_experience,nj_stars,credit_transferability,hs_college_credit,instant_decision_day,titans_tuesday,college_fair_regional,challenger_program,hs_info_session,individual_campus_visit,corporate_training,CCM_summer_camp,hs_computing_class,computing_competitions,summer_computing_club,dual_enrollment_computing,family_in_computing_field,employer_impact,work_xp_impact,current_degree,bachelors_prog,HS_transfer_credits,career_progress,career_change,pro_development,job_displacement,relocation,stay_updated,IT_industry_cert,financial_motivation,personal_motivation,info_from_counselor,info_from_teacher,ccm_it_website,info_from_admissions,info_from_advisor,info_from_employer,ccm_workforce_dev,nj_workforce_dev,info_from_misc,first_choice_major,interest_level,interest_in_computing,gender,race,Age 
2022/10/06 10:16:04 AM EST,CMP 239 Internet & Web Page Design,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Don't recall,High Impact,High Impact,High Impact,High Impact,High Impact,,High Impact,,,High Impact,,High Impact,,,High Impact,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Yes,Not Sure,Not Sure,Some Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Digital Media Technology,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Game Development,,,Woman,White,19-20
2022/10/06 10:16:51 AM EST,CMP 239 Internet & Web Page Design,No,Yes,No,Yes,Yes,No,Don't recall,Don't recall,No,No,No,No,No,No,No,Some Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,High Impact,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Business Professional,,,,,,,,,,,,,,,,,,,,,,3.0,"I have taken plenty of computing classes previously when I was an IT major (before I switched to business professional). Although its and interesting topic, I don't think it would be of any use to the profession I am going for currently.",Man,Asian,19-20
2022/10/06 10:17:41 AM EST,CMP 239 Internet & Web Page Design,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,High Impact,High Impact,High Impact,High Impact,No Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,No,No,No,High Impact,High Impact,No Impact,High Impact,High Impact,No Impact,No Impact,Information Technology,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Engineering,,,Man,Asian,19-20
2022/10/06 10:19:04 AM EST,CMP 239 Internet & Web Page Design,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,Information Technology,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,First Choice,,,Man,Asian,21-24
2022/10/06 10:19:59 AM EST,CMP 239 Internet & Web Page Design,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,,Some Impact,High Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Computer Science,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Engineering,,,Man,Asian,19-20
2022/10/06 10:52:04 AM EST,CMP 239 Internet & Web Page Design,No,No,No,Yes,No,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,,,,Some Impact,,,High Impact,,,,,,,,,No,No,No,No,No,No,No,No,,,,,,,,Information Technology,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,First Choice,,,Prefer not to say,No reply,35-64
2022/10/07 10:53:27 PM EST,CMP 128 Computer Science I,No,Yes,Don't recall,Yes,Yes,Yes,Don't recall,No,No,No,No,No,No,No,No,High Impact,Some Impact,High Impact,No Impact,Some Impact,,High Impact,,No Impact,No Impact,Some Impact,,,,Some Impact,,No,No,No,No,No,Yes,No,No,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,biology,,,,,,,,,,,,,,,,,,,,,,3.0,"A lot of medical instruments are becoming more automated. As well as tools, and other pathways I am interested in. ",Woman,White,18 and younger
2022/10/10 2:28:44 PM EST,CMP 239 Internet & Web Page Design,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No Impact,No Impact,High Impact,High Impact,No Impact,High Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Non Degree seeking,,,,,,,,,,,,,,,,,,,,,,4.0,I am enjoying the online class,Woman,White,35-64
2022/10/13 11:57:18 AM EST,CMP 128 Computer Science I,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,,Some Impact,No Impact,,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,Yes,Yes,No,No,No,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,First Choice,,,Woman,Hispanic/Latino,18 and younger
2022/10/13 11:58:09 AM EST,CMP 128 Computer Science I,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,,,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,Not Sure,No,No,No,No,No Impact,Some Impact,High Impact,High Impact,,,,ShareTime CSIP Program,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,First Choice,,,Man,White,18 and younger
2022/10/13 11:58:28 AM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No Impact,No Impact,High Impact,High Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,First Choice,,,Man,Hispanic/Latino,18 and younger
2022/10/13 12:00:20 PM EST,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,,Some Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,,,Some Impact,Some Impact,,,,High Impact,High Impact,No,No,No,Not Sure,Yes,No,No,Yes,High Impact,No Impact,No Impact,No Impact,,,No Impact,Information Technology,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,First Choice,,,Woman,White,18 and younger
2022/10/13 12:01:22 PM EST,CMP 128 Computer Science I,No,Yes,Yes,Yes,Don't recall,Don't recall,Yes,Yes,No,No,Yes,No,No,No,No,,High Impact,High Impact,No Impact,Some Impact,No Impact,Some Impact,,,Some Impact,No Impact,,,,High Impact,High Impact,No,No,No,No,Yes,No,No,No,High Impact,High Impact,No Impact,High Impact,High Impact,,Some Impact,Information Technology,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,First Choice,,,Man,White/Caucasian;Multi-Racial,18 and younger
2022/10/13 12:03:03 PM EST,CMP 128 Computer Science I,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,No,No,Yes,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,i did not change,,,Man,Multi-Racial,18 and younger
2022/10/13 12:03:06 PM EST,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,,,,,,,,ShareTime CSIP Program,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,First Choice,,,Man,White,18 and younger
2022/10/13 12:03:47 PM EST,CMP 128 Computer Science I,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,First Choice,,,Woman,Multi-Racial,18 and younger
2022/10/13 12:05:34 PM EST,CMP 128 Computer Science I,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,Some Impact,High Impact,High Impact,High Impact,No Impact,,,,High Impact,High Impact,No,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,No Impact,High Impact,,,ShareTime CSIP Program,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Engineering,,,Man,Asian,18 and younger
2022/10/13 12:05:35 PM EST,CMP 128 Computer Science I,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Not Sure,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,First Choice,,,Man,White,18 and younger
2022/10/13 12:05:51 PM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,Yes,Yes,No,No,No,No,No,High Impact,Some Impact,No Impact,High Impact,High Impact,No Impact,No Impact,ShareTime CSIP Program,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,,,,Man,Multi-Racial,18 and younger
2022/10/13 12:07:31 PM EST,CMP 128 Computer Science I,Yes,No,No,Yes,Yes,No,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,High Impact,High Impact,Some Impact,No Impact,,,,Some Impact,Some Impact,High Impact,No Impact,High Impact,Some Impact,Some Impact,Some Impact,High Impact,No,No,Not Sure,Yes,No,Yes,No,No,Some Impact,High Impact,Some Impact,High Impact,High Impact,Some Impact,High Impact,Information Technology,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,I did not change my major,,,Man,No reply,19-20
2022/10/13 12:07:35 PM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Information Security Certificate of Achievement,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,First Choice,,,Man,Multi-Racial,18 and younger
2022/10/13 12:09:14 PM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Some Impact,Some Impact,High Impact,Some Impact,High Impact,No Impact,Some Impact,,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No,No,No,Yes,No,Yes,No,No,Some Impact,Some Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,Challenger Program,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,First Choice,,,Woman,White,18 and younger
2022/10/13 12:13:01 PM EST,CMP 128 Computer Science I,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,First Choice,,,Man,Asian,18 and younger
2022/10/13 12:13:38 PM EST,CMP 128 Computer Science I,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,First Choice,,,Man,White,18 and younger
2022/10/13 12:14:04 PM EST,CMP 128 Computer Science I,Yes,Don't recall,No,Don't recall,Yes,No,Don't recall,Don't recall,No,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,High Impact,High Impact,High Impact,Some Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,High Impact,Some Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,,,,,,,,Business Administration,,,,,,,,,,,,,,,,,,,,,,5.0,"It's a career that I study when I just graduated from high school, but I didn't like it and I transfer to another career. But I have always been interested in software programming. ",Man,Hispanic/Latino,35-64
2022/10/13 12:26:49 PM EST,CMP 128 Computer Science I,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Some Impact,High Impact,,,,,High Impact,,,,,,,,High Impact,No,No,No,No,Yes,No,No,No,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,None,,,Man,White,18 and younger
2022/10/13 1:18:22 PM EST,CMP 128 Computer Science I,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,CIS Game Development Option,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,First Choice,,,Woman,White,19-20
2022/10/13 1:19:30 PM EST,CMP 128 Computer Science I,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Don't recall,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Yes,No,No,No,Yes,Yes,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Early Childhood Education,,,,,,,,,,,,,,,,,,,,,,1.0,I am taking this class as a requirement for my major. I am unsure as to why this is a requirement for my Early Childhood Education associates degree but it was.,Woman,White,19-20
